ID,Date,Element,Data_Value
USC00367409,02/26/10,TMAX,11
USC00361480,03/05/12,TMAX,0
USC00361480,10/19/12,TMIN,-33
USC00361480,10/19/12,TMAX,183
USC00368469,08/14/13,TMIN,89
USC00368469,08/14/13,TMAX,250
USC00361480,04/25/10,TMAX,183
USC00361480,04/25/10,TMIN,-28
USC00368469,10/23/15,TMIN,28
USC00360147,06/05/07,TMAX,267
USC00362629,04/17/06,TMIN,-6
USC00368469,11/13/05,TMAX,183
USC00365109,01/07/09,TMAX,0
USC00368469,06/27/07,TMAX,322
USC00367409,06/16/08,TMIN,167
USC00368449,05/26/10,TMAX,267
USC00368449,05/26/10,TMIN,161
USC00368449,11/26/07,TMAX,78
USC00367409,11/03/11,TMAX,144
USC00361480,08/19/14,TMIN,72
USC00361480,08/19/14,TMAX,278
USC00365109,08/17/14,TMAX,244
USC00365109,08/17/14,TMIN,94
USC00368449,11/26/07,TMIN,-39
USC00368469,04/20/13,TMAX,228
USC00360147,03/17/13,TMIN,-39
USC00368469,04/20/13,TMIN,28
USC00360147,03/17/13,TMAX,28
USC00365790,05/20/10,TMIN,72
USC00361480,04/14/14,TMAX,289
USC00365790,05/20/10,TMAX,178
USC00368449,02/07/08,TMIN,17
USC00361480,04/14/14,TMIN,122
USC00365109,01/07/09,TMIN,-44
USC00361480,12/06/14,TMIN,-33
USC00362629,09/01/05,TMIN,144
USC00368469,11/13/05,TMIN,17
USC00365109,08/10/08,TMIN,122
USC00365109,08/10/08,TMAX,256
USC00365790,04/14/14,TMAX,283
USC00365109,09/07/12,TMAX,311
USC00365109,09/07/12,TMIN,167
USC00365790,08/04/09,TMIN,117
USC00368449,07/01/08,TMIN,156
USC00368449,07/01/08,TMAX,256
USC00365790,04/14/14,TMIN,133
USC00365790,08/04/09,TMAX,267
USC00367477,04/16/09,TMAX,106
USC00367477,04/16/09,TMIN,-22
USC00368449,04/29/09,TMAX,294
USC00367477,10/19/15,TMIN,-22
USC00367477,10/19/15,TMAX,56
USC00368449,04/29/09,TMIN,67
USC00367477,04/08/05,TMIN,28
USC00367477,04/08/05,TMAX,206
USC00368469,08/17/08,TMIN,111
USC00364853,09/10/05,TMAX,272
USC00367409,01/04/09,TMAX,17
USC00368469,12/02/15,TMIN,28
USC00368469,02/26/07,TMIN,-61
USC00365790,03/24/06,TMIN,-67
USC00368469,11/07/05,TMIN,72
USC00367409,01/04/09,TMIN,-100
USC00360147,06/05/07,TMIN,156
USC00362629,09/01/05,TMAX,222
USC00365790,03/24/06,TMAX,50
USC00368469,11/07/05,TMAX,222
USC00368469,01/04/11,TMIN,-83
USC00368449,05/16/09,TMIN,111
USC00368449,05/16/09,TMAX,244
USC00368469,01/04/11,TMAX,17
USC00365109,01/23/07,TMIN,-50
USC00360147,09/03/08,TMAX,306
USC00360147,09/03/08,TMIN,117
USC00365109,01/23/07,TMAX,-11
USC00368469,02/26/07,TMAX,-6
USC00368449,02/10/13,TMIN,-94
USC00368449,02/10/13,TMAX,0
USC00364853,09/10/05,TMIN,128
USC00368469,12/02/15,TMAX,72
USC00361480,12/06/14,TMAX,0
USC00367409,06/16/08,TMAX,289
USC00360147,05/22/10,TMIN,139
USC00368469,11/12/13,TMIN,-22
USC00360147,12/25/05,TMIN,-50
USC00360147,12/25/05,TMAX,106
USC00368449,11/16/06,TMAX,156
USC00368449,11/16/06,TMIN,72
USC00368469,04/28/06,TMAX,194
USC00368469,04/28/06,TMIN,-6
USC00367477,05/27/09,TMAX,133
USC00367477,05/27/09,TMIN,100
USC00361480,04/04/13,TMIN,-106
USC00365109,03/17/13,TMIN,-33
USC00365109,03/17/13,TMAX,0
USC00361480,04/04/13,TMAX,39
USC00361480,02/24/13,TMAX,44
USC00368469,02/12/11,TMIN,-211
USC00368469,02/12/11,TMAX,0
USC00360147,04/30/08,TMAX,139
USC00368469,12/19/09,TMIN,-67
USC00368469,12/19/09,TMAX,0
USC00368469,11/12/13,TMAX,89
USC00360147,04/30/08,TMIN,-11
USC00361480,03/03/12,TMIN,-33
USC00368469,04/22/14,TMIN,0
USC00365790,04/05/06,TMIN,-39
USC00365790,04/05/06,TMAX,89
USC00368469,04/24/14,TMIN,-39
USC00368469,04/24/14,TMAX,78
USC00365790,04/04/13,TMIN,-94
USC00365790,04/04/13,TMAX,44
USC00360147,03/09/06,TMIN,-72
USC00360147,03/09/06,TMAX,78
USC00360147,01/03/05,TMIN,39
USC00365109,05/19/12,TMAX,250
USC00360147,01/03/05,TMAX,61
USC00365109,05/19/12,TMIN,61
USC00368469,03/04/05,TMAX,-6
USC00367409,08/10/08,TMIN,133
USC00368449,09/07/07,TMIN,194
USC00367409,08/10/08,TMAX,256
USC00368449,09/07/07,TMAX,300
USC00368469,03/04/05,TMIN,-111
USC00368469,04/22/14,TMAX,261
USC00361480,03/03/12,TMAX,100
USC00361480,02/24/13,TMIN,-28
USC00365790,12/31/08,TMIN,-33
USC00368449,09/11/05,TMIN,111
USC00367409,05/19/12,TMIN,67
USC00365790,07/27/11,TMIN,117
USC00360147,05/22/10,TMAX,278
USC00367477,05/07/15,TMIN,133
USC00367477,05/07/15,TMAX,194
USC00365790,02/24/13,TMAX,22
USC00365790,02/24/13,TMIN,-17
USC00365790,10/19/12,TMIN,89
USC00365790,10/19/12,TMAX,172
USC00365790,11/16/11,TMIN,83
USC00367409,11/03/11,TMIN,0
USC00365790,11/16/11,TMAX,122
USC00360147,09/07/12,TMAX,306
USC00360147,09/07/12,TMIN,183
USC00361480,12/06/10,TMIN,-50
USC00361480,12/06/10,TMAX,-17
USC00365109,11/13/08,TMAX,100
USC00365109,11/13/08,TMIN,17
USC00368469,06/27/07,TMIN,178
USC00367409,05/19/12,TMAX,256
USC00365790,07/27/11,TMAX,311
USC00367477,04/16/11,TMAX,178
USC00367477,04/16/11,TMIN,33
USC00368449,09/11/05,TMAX,250
USC00367477,10/01/13,TMIN,72
USC00367477,10/01/13,TMAX,217
USC00367477,12/07/09,TMIN,-83
USC00368469,03/20/06,TMAX,22
USC00368469,03/20/06,TMIN,-33
USC00367477,12/07/09,TMAX,-11
USC00362629,03/01/07,TMAX,28
USC00367477,01/24/15,TMAX,17
USC00367409,08/08/10,TMAX,267
USC00367477,01/24/15,TMIN,-50
USC00362629,03/01/07,TMIN,-28
USC00368469,05/12/09,TMAX,178
USC00365790,11/27/14,TMAX,6
USC00365790,11/27/14,TMIN,-28
USC00365109,11/18/15,TMAX,133
USC00367409,08/15/05,TMAX,339
USC00367409,08/15/05,TMIN,189
USC00368469,05/12/09,TMIN,11
USC00365109,11/18/15,TMIN,-6
USC00365790,12/31/08,TMAX,28
USC00368469,08/17/08,TMAX,261
USC00367409,08/08/10,TMIN,128
USC00367409,11/09/05,TMAX,167
USC00360147,01/07/09,TMIN,-61
USC00360147,02/26/10,TMIN,-67
USC00360147,09/14/09,TMAX,244
USC00360147,09/14/09,TMIN,122
USC00367477,04/30/12,TMAX,167
USC00362629,03/09/06,TMIN,-78
USC00360147,01/07/09,TMAX,0
USC00368469,04/01/06,TMAX,256
USC00360147,09/24/13,TMAX,167
USC00362629,03/09/06,TMAX,67
USC00360147,02/26/10,TMAX,6
USC00367477,04/30/12,TMIN,-44
USC00368469,06/28/05,TMIN,194
USC00368469,04/01/06,TMIN,11
USC00360147,09/24/13,TMIN,50
USC00368449,06/08/07,TMAX,267
USC00368469,02/17/11,TMAX,100
USC00368469,02/17/11,TMIN,-78
USC00368449,06/08/07,TMIN,122
USC00361480,06/29/08,TMIN,144
USC00365790,07/10/06,TMAX,283
USC00361480,06/29/08,TMAX,283
USC00368449,10/13/06,TMAX,128
USC00364853,05/08/05,TMAX,239
USC00368449,06/09/14,TMIN,161
USC00367477,11/22/14,TMIN,-144
USC00367477,11/22/14,TMAX,-28
USC00365790,06/25/14,TMIN,194
USC00361480,06/24/10,TMIN,139
USC00365790,10/15/15,TMAX,150
USC00365790,06/25/14,TMAX,294
USC00365790,10/15/15,TMIN,17
USC00360147,05/18/15,TMIN,178
USC00365109,05/19/15,TMAX,306
USC00360147,05/18/15,TMAX,261
USC00365109,05/19/15,TMIN,178
USC00368469,12/29/09,TMAX,-17
USC00368469,12/29/09,TMIN,-89
USC00365790,10/17/06,TMIN,-50
USC00365790,10/17/06,TMAX,144
USC00365109,05/28/15,TMIN,156
USC00365109,05/28/15,TMAX,289
USC00368449,10/13/06,TMIN,6
USC00365790,07/10/06,TMIN,133
USC00368449,08/20/08,TMAX,261
USC00368449,08/20/08,TMIN,100
USC00365109,09/03/08,TMAX,317
USC00361480,12/31/08,TMIN,-39
USC00365109,09/03/08,TMIN,111
USC00360147,08/13/11,TMAX,278
USC00360147,08/13/11,TMIN,117
USC00361480,12/31/08,TMAX,22
USC00365790,12/18/14,TMIN,-28
USC00367409,08/17/14,TMAX,244
USC00360147,07/10/11,TMIN,150
USC00360147,07/10/11,TMAX,300
USC00365790,12/18/14,TMAX,50
USC00367409,08/17/14,TMIN,100
USC00360147,04/15/11,TMAX,183
USC00365109,09/24/13,TMAX,189
USC00365109,09/24/13,TMIN,44
USC00360147,04/15/11,TMIN,11
USC00368449,02/24/11,TMIN,-133
USC00368449,02/24/11,TMAX,39
USC00365790,04/17/06,TMIN,-11
USC00360147,08/10/08,TMAX,250
USC00360147,08/10/08,TMIN,144
USC00365790,04/25/10,TMIN,33
USC00365790,04/25/10,TMAX,183
USC00362629,07/07/08,TMAX,294
USC00362629,07/07/08,TMIN,144
USC00362629,12/25/05,TMIN,-72
USC00362629,12/25/05,TMAX,83
USC00367477,09/26/10,TMIN,61
USC00367477,09/26/10,TMAX,200
USC00365790,04/15/10,TMIN,-17
USC00365790,04/15/10,TMAX,178
USC00367409,11/04/12,TMAX,72
USC00362629,05/02/08,TMAX,167
USC00367409,11/04/12,TMIN,28
USC00368469,03/10/14,TMAX,28
USC00367409,07/29/05,TMIN,139
USC00367409,07/29/05,TMAX,278
USC00365790,06/16/14,TMAX,278
USC00365790,06/16/14,TMIN,89
USC00365790,10/20/08,TMAX,128
USC00367409,08/19/10,TMAX,272
USC00365790,10/20/08,TMIN,-61
USC00367409,08/19/10,TMIN,156
USC00368469,03/10/14,TMIN,-56
USC00365109,10/31/10,TMIN,-6
USC00368449,06/09/14,TMAX,256
USC00368449,04/06/15,TMIN,17
USC00362629,06/29/07,TMAX,278
USC00362629,06/29/07,TMIN,161
USC00365790,03/03/12,TMAX,89
USC00367409,10/08/07,TMIN,161
USC00368449,07/23/06,TMIN,172
USC00368449,07/23/06,TMAX,256
USC00367409,10/08/07,TMAX,300
USC00367477,12/26/11,TMIN,-22
USC00361480,06/16/14,TMAX,283
USC00367477,07/08/05,TMIN,133
USC00367409,12/19/14,TMAX,11
USC00367477,12/26/11,TMAX,56
USC00361480,06/16/14,TMIN,39
USC00368469,08/09/06,TMAX,267
USC00365790,09/05/05,TMIN,72
USC00365790,09/05/05,TMAX,244
USC00368469,08/09/06,TMIN,111
USC00368469,04/14/10,TMAX,156
USC00368449,06/03/14,TMIN,178
USC00360147,02/09/05,TMAX,44
USC00368449,06/03/14,TMAX,267
USC00360147,02/09/05,TMIN,0
USC00367409,09/07/12,TMIN,183
USC00367409,11/09/05,TMIN,17
USC00362629,12/09/07,TMAX,39
USC00362629,12/09/07,TMIN,-39
USC00365109,02/26/10,TMIN,-56
USC00365109,02/26/10,TMAX,17
USC00367477,03/28/13,TMAX,17
USC00367477,03/28/13,TMIN,-6
USC00367409,11/13/08,TMAX,106
USC00365109,02/11/15,TMAX,-17
USC00367409,11/13/08,TMIN,17
USC00365790,10/01/12,TMIN,11
USC00365790,10/01/12,TMAX,167
USC00368449,09/02/13,TMAX,272
USC00368449,09/02/13,TMIN,206
USC00360147,11/04/12,TMAX,56
USC00365109,02/11/15,TMIN,-94
USC00360147,11/04/12,TMIN,22
USC00361480,10/12/15,TMAX,211
USC00367409,09/07/12,TMAX,306
USC00361480,10/12/15,TMIN,-17
USC00367409,04/06/11,TMIN,-28
USC00367409,04/06/11,TMAX,61
USC00361480,08/04/09,TMIN,100
USC00368469,01/12/08,TMAX,94
USC00368469,01/12/08,TMIN,-22
USC00361480,10/01/12,TMIN,6
USC00361480,10/01/12,TMAX,167
USC00365790,01/20/07,TMAX,6
USC00365790,01/20/07,TMIN,-72
USC00367409,10/06/05,TMIN,128
USC00362629,01/12/07,TMIN,-106
USC00362629,01/12/07,TMAX,33
USC00365790,08/01/06,TMIN,194
USC00365790,08/01/06,TMAX,322
USC00367477,01/18/08,TMIN,-33
USC00368449,01/23/15,TMIN,-28
USC00368449,01/23/15,TMAX,0
USC00365109,11/04/12,TMAX,61
USC00365109,11/04/12,TMIN,28
USC00368449,04/06/15,TMAX,156
USC00364853,05/08/05,TMIN,72
USC00361480,06/24/10,TMAX,311
USC00367409,10/06/05,TMAX,261
USC00361480,08/04/09,TMAX,256
USC00367477,01/18/08,TMAX,17
USC00368449,08/17/09,TMAX,311
USC00367409,12/19/14,TMIN,-11
USC00365790,03/03/12,TMIN,-28
USC00361480,11/16/11,TMIN,72
USC00361480,11/16/11,TMAX,122
USC00368469,04/14/10,TMIN,-6
USC00361480,11/29/10,TMIN,-100
USC00368469,06/28/05,TMAX,322
USC00361480,11/01/11,TMAX,72
USC00361480,11/29/10,TMAX,50
USC00362629,05/02/08,TMIN,-17
USC00361480,11/01/11,TMIN,-44
USC00361480,10/20/08,TMIN,-78
USC00367477,07/08/05,TMAX,244
USC00367477,05/03/09,TMIN,22
USC00367477,05/03/09,TMAX,156
USC00368449,06/01/05,TMIN,100
USC00368449,08/17/09,TMIN,200
USC00368449,06/01/05,TMAX,239
USC00367409,11/18/15,TMAX,133
USC00367409,11/18/15,TMIN,0
USC00361480,10/20/08,TMAX,144
USC00365109,10/13/08,TMAX,244
USC00367477,04/05/09,TMAX,56
USC00367409,05/06/12,TMAX,250
USC00368449,03/16/15,TMAX,22
USC00367477,10/19/12,TMIN,44
USC00367477,10/19/12,TMAX,200
USC00367477,03/10/14,TMIN,-72
USC00368449,10/30/08,TMIN,-6
USC00367409,05/08/05,TMIN,33
USC00368449,10/30/08,TMAX,44
USC00365109,12/15/05,TMIN,-189
USC00367477,03/10/14,TMAX,17
USC00361480,07/10/15,TMIN,122
USC00367409,05/08/05,TMAX,206
USC00361480,07/10/15,TMAX,289
USC00365109,12/15/05,TMAX,-72
USC00367477,01/19/05,TMAX,-89
USC00368469,06/12/14,TMIN,161
USC00368469,06/12/14,TMAX,256
USC00367477,04/21/14,TMAX,239
USC00367477,04/21/14,TMIN,17
USC00367477,01/19/05,TMIN,-178
USC00368449,03/16/15,TMIN,-17
USC00368469,08/15/13,TMIN,94
USC00365790,04/24/14,TMAX,83
USC00365790,04/24/14,TMIN,-6
USC00365109,12/01/10,TMIN,83
USC00365109,11/17/05,TMIN,-11
USC00365109,12/21/05,TMAX,-33
USC00365109,12/21/05,TMIN,-100
USC00361480,08/17/14,TMAX,244
USC00360147,05/17/10,TMIN,61
USC00361480,08/17/14,TMIN,39
USC00368449,05/16/05,TMIN,72
USC00368449,05/16/05,TMAX,206
USC00365790,02/11/13,TMIN,-128
USC00365790,02/11/13,TMAX,33
USC00360147,05/17/10,TMAX,228
USC00361480,07/15/11,TMIN,78
USC00360147,05/26/10,TMAX,294
USC00360147,05/26/10,TMIN,156
USC00365109,03/02/11,TMIN,-61
USC00365109,03/02/11,TMAX,56
USC00365790,04/19/13,TMAX,167
USC00365790,04/19/13,TMIN,122
USC00361480,07/15/11,TMAX,278
USC00365790,02/23/12,TMAX,111
USC00368469,08/15/13,TMAX,211
USC00367409,08/28/11,TMAX,278
USC00361480,12/08/09,TMIN,-78
USC00367477,12/04/10,TMAX,-22
USC00367477,12/04/10,TMIN,-61
USC00365109,10/15/14,TMAX,233
USC00361480,12/08/09,TMAX,0
USC00365109,10/15/14,TMIN,156
USC00365109,11/07/11,TMAX,133
USC00365109,11/07/11,TMIN,-44
USC00368469,03/06/05,TMAX,61
USC00368449,12/28/09,TMAX,50
USC00368449,12/28/09,TMIN,-28
USC00365790,01/07/15,TMAX,-72
USC00365790,01/07/15,TMIN,-128
USC00368449,04/27/06,TMAX,161
USC00365109,03/23/10,TMAX,178
USC00367477,02/20/12,TMAX,33
USC00368449,04/27/06,TMIN,11
USC00367477,02/20/12,TMIN,-78
USC00368469,03/06/05,TMIN,-128
USC00362629,07/30/05,TMIN,128
USC00367409,08/28/11,TMIN,167
USC00361480,04/15/11,TMIN,11
USC00367409,08/23/12,TMIN,133
USC00360147,08/08/10,TMAX,261
USC00360147,08/08/10,TMIN,128
USC00360147,03/19/15,TMAX,33
USC00361480,02/11/13,TMIN,-183
USC00367477,03/17/13,TMIN,-67
USC00361480,02/11/13,TMAX,56
USC00367477,03/17/13,TMAX,0
USC00367409,10/24/13,TMIN,28
USC00368449,07/05/11,TMIN,178
USC00368449,07/05/11,TMAX,278
USC00367409,10/24/13,TMAX,89
USC00361480,04/30/08,TMAX,139
USC00361480,04/15/11,TMAX,194
USC00362629,07/30/05,TMAX,278
USC00360147,10/15/13,TMAX,161
USC00360147,10/15/13,TMIN,122
USC00367477,01/19/07,TMAX,33
USC00361480,04/30/08,TMIN,-28
USC00367477,01/19/07,TMIN,-100
USC00367409,08/23/12,TMAX,272
USC00365109,11/17/05,TMAX,200
USC00365109,12/01/10,TMAX,172
USC00367477,03/25/14,TMIN,-128
USC00365109,10/13/15,TMIN,44
USC00367477,04/17/15,TMAX,200
USC00367477,04/17/15,TMIN,17
USC00368469,11/27/14,TMAX,11
USC00368469,11/27/14,TMIN,-22
USC00365109,10/13/15,TMAX,244
USC00368449,05/02/08,TMIN,39
USC00368469,09/27/10,TMIN,78
USC00368469,09/27/10,TMAX,194
USC00368449,05/02/08,TMAX,150
USC00368469,03/21/10,TMIN,6
USC00368469,03/21/10,TMAX,211
USC00368449,10/02/13,TMIN,150
USC00368449,10/02/13,TMAX,233
USC00361480,08/17/08,TMIN,61
USC00361480,08/17/08,TMAX,256
USC00365109,08/30/07,TMIN,172
USC00365109,08/30/07,TMAX,306
USC00368449,07/14/07,TMIN,133
USC00367409,03/05/12,TMAX,39
USC00368449,07/14/07,TMAX,256
USC00367409,03/05/12,TMIN,-50
USC00367477,12/31/07,TMIN,-44
USC00360147,08/26/08,TMAX,250
USC00360147,08/26/08,TMIN,100
USC00367409,12/15/05,TMIN,-178
USC00368449,03/04/07,TMIN,-39
USC00367409,12/15/05,TMAX,-61
USC00361480,01/27/09,TMAX,-44
USC00361480,01/27/09,TMIN,-139
USC00368449,07/22/15,TMAX,289
USC00360147,04/11/08,TMAX,217
USC00368449,07/22/15,TMIN,150
USC00360147,04/11/08,TMIN,39
USC00365790,02/23/07,TMIN,-72
USC00365790,02/23/07,TMAX,28
USC00368469,11/11/13,TMAX,94
USC00368469,11/11/13,TMIN,-11
USC00367409,12/24/07,TMIN,6
USC00367409,12/24/07,TMAX,122
USC00365790,02/28/05,TMIN,-128
USC00367477,12/31/07,TMAX,11
USC00365790,02/28/05,TMAX,0
USC00368449,06/25/14,TMIN,211
USC00367477,05/06/08,TMAX,200
USC00367477,05/06/08,TMIN,-22
USC00367477,03/09/06,TMAX,56
USC00367409,04/19/11,TMAX,150
USC00365790,06/25/08,TMIN,78
USC00367409,04/19/11,TMIN,11
USC00360147,08/19/14,TMIN,117
USC00368449,11/03/12,TMAX,61
USC00368449,11/03/12,TMIN,22
USC00362629,08/15/05,TMAX,317
USC00362629,08/15/05,TMIN,178
USC00365790,02/23/12,TMIN,0
USC00360147,08/19/14,TMAX,261
USC00365790,06/25/08,TMAX,250
USC00368449,09/24/12,TMAX,144
USC00368449,09/24/12,TMIN,61
USC00365790,12/08/09,TMIN,-61
USC00365790,12/08/09,TMAX,-6
USC00361480,04/19/13,TMAX,161
USC00361480,04/19/13,TMIN,128
USC00367477,03/25/14,TMAX,-33
USC00367477,03/09/06,TMIN,-72
USC00365790,11/18/15,TMIN,-11
USC00365109,04/28/07,TMAX,172
USC00365790,11/18/15,TMAX,117
USC00367409,04/30/12,TMAX,189
USC00368449,06/25/14,TMAX,283
USC00368469,05/17/09,TMIN,72
USC00367409,04/30/12,TMIN,-11
USC00361480,04/06/09,TMIN,-28
USC00361480,04/06/09,TMAX,161
USC00368469,05/17/09,TMAX,272
USC00365790,01/27/09,TMAX,-44
USC00367477,04/04/13,TMIN,-100
USC00365109,07/08/15,TMAX,300
USC00365790,01/27/09,TMIN,-117
USC00364853,12/21/05,TMIN,-72
USC00367477,04/04/13,TMAX,17
USC00367409,04/16/09,TMAX,128
USC00367409,04/16/09,TMIN,6
USC00367477,08/13/14,TMIN,167
USC00367477,08/13/14,TMAX,239
USC00365109,08/27/10,TMIN,106
USC00365109,04/28/07,TMIN,94
USC00365109,08/27/10,TMAX,256
USC00364853,12/21/05,TMAX,-17
USC00367477,08/17/09,TMAX,300
USC00365109,03/23/10,TMIN,106
USC00365790,07/28/10,TMIN,133
USC00368469,07/01/14,TMIN,183
USC00365109,12/30/07,TMIN,-33
USC00365109,12/30/07,TMAX,67
USC00367409,08/10/05,TMIN,178
USC00367409,08/10/05,TMAX,306
USC00367477,07/28/06,TMAX,278
USC00367477,07/28/06,TMIN,206
USC00360147,07/21/15,TMAX,294
USC00365790,08/11/07,TMAX,283
USC00361480,12/31/15,TMAX,83
USC00365790,08/11/07,TMIN,133
USC00367477,09/09/07,TMAX,256
USC00367477,09/09/07,TMIN,183
USC00361480,12/31/15,TMIN,22
USC00360147,12/15/05,TMIN,-178
USC00360147,12/15/05,TMAX,-72
USC00368449,10/08/07,TMIN,167
USC00368449,10/08/07,TMAX,289
USC00360147,07/21/15,TMIN,189
USC00368469,07/01/14,TMAX,306
USC00361480,02/23/12,TMIN,6
USC00367477,06/22/05,TMIN,100
USC00360147,11/22/09,TMIN,50
USC00362629,09/10/05,TMAX,267
USC00362629,09/10/05,TMIN,100
USC00367477,04/01/07,TMIN,56
USC00360147,02/26/08,TMAX,50
USC00367477,04/01/07,TMAX,139
USC00360147,04/28/07,TMIN,100
USC00360147,04/28/07,TMAX,183
USC00361480,07/31/15,TMIN,106
USC00365790,03/11/13,TMAX,156
USC00365790,03/11/13,TMIN,0
USC00360147,02/26/08,TMIN,-100
USC00368449,10/07/05,TMIN,183
USC00368449,10/07/05,TMAX,228
USC00368449,10/03/05,TMAX,256
USC00368449,10/03/05,TMIN,106
USC00367477,06/22/05,TMAX,261
USC00361480,07/31/15,TMAX,289
USC00360147,08/23/12,TMIN,133
USC00360147,11/22/09,TMAX,106
USC00360147,08/23/12,TMAX,250
USC00365109,12/19/09,TMAX,-22
USC00361480,02/23/12,TMAX,83
USC00368469,06/29/08,TMIN,167
USC00367409,12/01/10,TMAX,161
USC00367409,12/01/10,TMIN,11
USC00367409,06/20/07,TMIN,150
USC00360147,02/29/12,TMIN,-11
USC00360147,02/28/12,TMIN,-56
USC00360147,02/29/12,TMAX,78
USC00360147,02/28/12,TMAX,122
USC00367409,10/02/13,TMIN,111
USC00367409,10/02/13,TMAX,244
USC00360147,10/12/12,TMAX,133
USC00360147,10/12/12,TMIN,28
USC00365790,04/15/11,TMAX,200
USC00361480,11/11/13,TMAX,94
USC00365790,04/15/11,TMIN,17
USC00365790,01/31/07,TMIN,-122
USC00360147,08/20/08,TMAX,239
USC00361480,11/11/13,TMIN,-39
USC00360147,12/19/09,TMIN,-61
USC00360147,08/20/08,TMIN,83
USC00365109,08/13/09,TMIN,178
USC00368469,06/29/08,TMAX,289
USC00365109,08/13/09,TMAX,283
USC00365790,01/04/09,TMAX,-6
USC00368449,10/17/06,TMIN,6
USC00368449,10/17/06,TMAX,150
USC00367409,11/17/05,TMAX,200
USC00367409,11/17/05,TMIN,-6
USC00367409,10/15/14,TMAX,239
USC00367477,01/08/11,TMIN,-111
USC00365790,04/22/10,TMIN,17
USC00365790,04/22/10,TMAX,122
USC00367409,10/15/14,TMIN,144
USC00365109,07/18/15,TMIN,139
USC00360147,06/09/11,TMAX,333
USC00365109,07/18/15,TMAX,272
USC00360147,06/09/11,TMIN,189
USC00367477,01/08/11,TMAX,-61
USC00360147,06/12/05,TMAX,294
USC00360147,06/12/05,TMIN,200
USC00367477,07/12/11,TMAX,317
USC00367477,07/12/11,TMIN,139
USC00367409,06/20/07,TMAX,317
USC00365790,01/04/09,TMIN,-111
USC00365109,12/19/09,TMIN,-72
USC00360147,03/28/13,TMIN,11
USC00360147,05/27/09,TMIN,106
USC00361480,04/24/14,TMAX,67
USC00365790,10/01/05,TMIN,6
USC00365790,10/01/05,TMAX,189
USC00368449,05/13/07,TMAX,228
USC00368449,05/13/07,TMIN,67
USC00365109,08/23/12,TMIN,133
USC00365109,08/23/12,TMAX,289
USC00365109,10/15/13,TMIN,111
USC00367409,12/31/08,TMIN,-11
USC00367409,12/31/08,TMAX,39
USC00365109,10/24/13,TMIN,22
USC00361480,06/25/08,TMIN,83
USC00365109,10/24/13,TMAX,78
USC00361480,06/25/08,TMAX,256
USC00368449,02/26/12,TMAX,6
USC00365790,06/25/05,TMIN,106
USC00365790,06/25/05,TMAX,317
USC00368449,01/18/09,TMIN,-194
USC00368449,01/18/09,TMAX,-67
USC00361480,04/24/14,TMIN,-61
USC00367409,12/21/05,TMAX,-33
USC00367477,10/22/15,TMIN,33
USC00365109,10/15/13,TMAX,161
USC00368449,11/01/07,TMIN,17
USC00368449,11/01/07,TMAX,183
USC00368449,10/22/14,TMAX,128
USC00365790,07/28/10,TMAX,300
USC00368469,11/27/09,TMIN,11
USC00368449,10/22/14,TMIN,94
USC00368469,11/27/09,TMAX,117
USC00368469,01/14/09,TMAX,11
USC00362629,11/09/05,TMAX,161
USC00368469,01/14/09,TMIN,-139
USC00365109,08/26/08,TMAX,283
USC00365109,08/26/08,TMIN,100
USC00362629,11/09/05,TMIN,6
USC00365109,03/05/12,TMIN,-56
USC00365109,03/05/12,TMAX,56
USC00365790,08/17/14,TMAX,250
USC00365790,08/17/14,TMIN,100
USC00367409,12/19/09,TMIN,-61
USC00367409,12/19/09,TMAX,-6
USC00367477,10/22/15,TMAX,211
USC00368449,04/24/08,TMIN,106
USC00365790,12/09/07,TMAX,28
USC00365790,12/09/07,TMIN,-39
USC00368469,07/14/06,TMIN,189
USC00367477,03/01/05,TMIN,-39
USC00368469,08/12/05,TMAX,311
USC00367477,11/23/07,TMIN,-44
USC00360147,01/01/05,TMAX,133
USC00368469,08/12/05,TMIN,183
USC00368469,07/14/06,TMAX,306
USC00360147,08/13/09,TMAX,261
USC00367477,02/01/07,TMAX,-72
USC00360147,08/13/09,TMIN,167
USC00367477,02/01/07,TMIN,-128
USC00367409,10/15/13,TMAX,172
USC00367409,10/15/13,TMIN,117
USC00360147,03/28/13,TMAX,50
USC00365790,01/08/12,TMIN,-44
USC00365790,01/08/12,TMAX,111
USC00360147,03/02/11,TMIN,-56
USC00360147,03/02/11,TMAX,61
USC00360147,05/27/09,TMAX,128
USC00367477,03/01/05,TMAX,-17
USC00367477,11/23/07,TMAX,150
USC00361480,08/22/14,TMIN,156
USC00361480,08/22/14,TMAX,261
USC00368449,04/24/08,TMAX,239
USC00364853,12/15/05,TMIN,-156
USC00368449,09/09/15,TMIN,206
USC00364853,12/15/05,TMAX,-78
USC00361480,01/04/09,TMAX,0
USC00368449,02/26/12,TMIN,-22
USC00368449,09/09/15,TMAX,322
USC00361480,01/04/09,TMIN,-117
USC00368449,03/08/05,TMAX,156
USC00365109,07/08/15,TMIN,206
USC00368449,03/08/05,TMIN,-39
USC00367477,10/03/07,TMAX,206
USC00367477,03/09/12,TMIN,-22
USC00361480,03/11/13,TMAX,156
USC00360147,10/24/13,TMIN,22
USC00361480,03/11/13,TMIN,-17
USC00360147,10/24/13,TMAX,72
USC00367409,12/21/05,TMIN,-106
